content,date,like,place,tags
#범일분식#제주순대국#제주맛집#남원맛집제주 남원읍 순대백반 맛집 범일분식 방문평일이라 대기가 없을걸 기대했지만11시 40분에 도착했는데앞에 대기 10팀ㅋㅋㅋㅋㅋ대기 적어놓고 바로 옆 메가커피에 가서커피마시면서 대기1시간 조금 넘게 기다렸다ㅜㅜㅋㅋㅋ그리고 이미 순대한접시는 매진이고순대백반만 가능한 상황!!ㄷㄷ인기폭발인듯ㅋㅋㅋㅋㅋㅋ들깨가 가득 든 진한 국물이었고곱창같은 내장과 순대만 들고 다른 부속고기는 안든듯했다국물이 평소에 먹던 순대국이랑은 스타일이 달랐는데 들깨맛을 좋아하면 좋아할 스타일맛있긴했는데 대기하고 먹어서 만족도가떨어졌다대기싫어!!!,2021-12-08,저 좋아요를 눌러보세,,"['#범일분식', '#제주순대국', '#제주맛집', '#남원맛집제주']"
#제주분식 다른곳과는 차별화된 맛이랄까..?#제주동문시장#제주공항맛집#제주시청맛집#제주공항근처맛집#연동카페#제주도맛집#연동제주분식#제주도그램#제주맛집#노형동카페#제주도여행,2021-12-08,162,,"['#제주분식', '#제주동문시장', '#제주공항맛집', '#제주시청맛집', '#제주공항근처맛집', '#연동카페', '#제주도맛집', '#연동제주분식', '#제주도그램', '#제주맛집', '#노형동카페', '#제주도여행']"
#3일차호텔빠이#펜션하잉#제주#힐링#힐링은휴식#버버리제주#부부스타그램❤️#럽스타그램💕#목말라#눈뜨자마자맥주#또땡긴다#한라산#정복.......#제주도에서살기#제주아일랜드#제주맛집#제주탕진#탕진잼#셋째날도탕진각#고고#레고레고#눈뜨자마자👀#술스타그램#물1도안마시고술만마시는중#부어라마셔라취하자#흥하자!#다들감사합니다,2021-12-08,24,방주교회,"['#3일차호텔빠이', '#펜션하잉', '#제주', '#힐링', '#힐링은휴식', '#버버리제주', '#부부스타그램❤️', '#럽스타그램💕', '#목말라', '#눈뜨자마자맥주', '#또땡긴다', '#한라산', '#정복.......', '#제주도에서살기', '#제주아일랜드', '#제주맛집', '#제주탕진', '#탕진잼', '#셋째날도탕진각', '#고고', '#레고레고', '#눈뜨자마자👀', '#술스타그램', '#물1도안마시고술만마시는중', '#부어라마셔라취하자', '#흥하자!', '#다들감사합니다']"
12월의 유채꽃도 예쁘다 ⺣̤̬♥,2021-12-08,60,Jeju,[]
⛄️🧑🏻‍🎄---#been_jeju,2021-12-08,48,Jeju-do,['#been_jeju']
"+오잉? 언제 다녀가셨죠 ㅎ ㅎ삼다수에서 다녀가셨었네요 :)제주하면 좋은 물 삼다수🍃사진도 예쁘게찍어주시고 ,커트러리도 널리알리게되서 영광입니다 :) @출처 : 제주삼다수 공식 네이버포스트 #제주라이프 #제주커트러리 #제주삼다수 #삼다수 #제주파스타 #제주가볼만한곳 #중문관광단지 #중문파스타 #제주데이트 #제주여행 #서귀포맛집 #제주맛집 #서귀포데이트 #여행",2021-12-08,4,제주도 서귀포시 예래동,"['#제주라이프', '#제주커트러리', '#제주삼다수', '#삼다수', '#제주파스타', '#제주가볼만한곳', '#중문관광단지', '#중문파스타', '#제주데이트', '#제주여행', '#서귀포맛집', '#제주맛집', '#서귀포데이트', '#여행']"
#코코마마 한번쯤 가볼만한 곳~ 성산일출봉을 보며 식사를 할 수 있는 곳이예요전 날씨요정과는 거리가 먼 줄알았는데 날씨요정이었네요ㅋㅋㅋ 작년 제주여행 내내 흐려서 아쉬웠는데 다 보상받은 기분이예요^^오늘도 행복가득한 하루되세용💕💕 #제주 #제주가볼만한곳 #제주맛집 #코코마마성산점,2021-12-08,jju님 여러 명이 좋아합니,코코마마성산점,"['#코코마마', '#제주', '#제주가볼만한곳', '#제주맛집', '#코코마마성산점']"
"제주에서 먹었던 것 중에 손에 꼽게 맛있었던 전복리조또, 파스타맛집#월정리맛집 #만월당 #전복리조또 #제주맛집 #제주동쪽맛집 #구좌읍맛집#레드와인 #커플 #평대리맛집 #제주커플여행",2021-12-08,1,,"['#월정리맛집', '#만월당', '#전복리조또', '#제주맛집', '#제주동쪽맛집', '#구좌읍맛집', '#레드와인', '#커플', '#평대리맛집', '#제주커플여행']"
#그랜드조선#제주#힐링#힐링은휴식#먹스타그램#중문맛집#갈치조림#갈치튀김#갈치구이#해물찜#성게초밥#비싸지만존맛#눈뜨마자생각난다#찐탱#환상........#제주도에서살기#제주아일랜드#제주맛집#제주탕진#탕진잼#셋째날도탕진각#고고#레고레고#눈뜨자마자👀#술스타그램#물1도안마시고술만마시는중#부어라마셔라취하자#흥하자!#다들감사합니다#부부스타그램💏,2021-12-08,29,그랜드조선 제주,"['#그랜드조선', '#제주', '#힐링', '#힐링은휴식', '#먹스타그램', '#중문맛집', '#갈치조림', '#갈치튀김', '#갈치구이', '#해물찜', '#성게초밥', '#비싸지만존맛', '#눈뜨마자생각난다', '#찐탱', '#환상........', '#제주도에서살기', '#제주아일랜드', '#제주맛집', '#제주탕진', '#탕진잼', '#셋째날도탕진각', '#고고', '#레고레고', '#눈뜨자마자👀', '#술스타그램', '#물1도안마시고술만마시는중', '#부어라마셔라취하자', '#흥하자!', '#다들감사합니다', '#부부스타그램💏']"
이번 제주여행에서먹은 음식들중깔끔하고 입맛에 맞았던것들🤎#제주여행#제주맛집#먹스타그램#제주#고기국수#청귤소바#흙돼지#카레우동,2021-12-08,7,,"['#제주여행', '#제주맛집', '#먹스타그램', '#제주', '#고기국수', '#청귤소바', '#흙돼지', '#카레우동']"
바다도 예쁘고 카페도 예쁘고 💙#제주여행 #김녕해수욕장 #델문도 #김녕,2021-12-08,_camping_olle님 여러 명이 좋아합니,델문도 제주 카페 Cafe Delmoondo,"['#제주여행', '#김녕해수욕장', '#델문도', '#김녕']"
"-우도땅콩 찰떡파이 입고되었습니다쫀득쫀득 찰떡, 초코+우도땅콩이라니🥜싫어할 수 없는 비주얼이네요부모님 선물, 어린아이들 간식으로도 좋아요택배 문의 디엠이나 오픈 카톡으로 부탁드립니다!⠀⠀",2021-12-08,9,소소한담,[]
안녕하세요 나지금제주입니다주말에 아이들과 함께 도넛만들기했어요 ㅎㅎ산나하면서 애들이 또하고 싶다고 난리이네요 ㅎㅎ제미있는 프로그램 만들어볼게요 ㅎㅎ오늘도 행복한 하루 되세요 ㅎㅎ가격 문의는 문자나 전화가 빨라요~^^연락처 010-5146-2022 입니다#나지금제주 #제주마카롱 #jejumacaron #제주뚱타롱 #인생마카롱 #뚱카롱 #마카롱맛집 #제주맛집 #제주여행 #제주도여행 #제주공항맛집 #노형동맛집 #연동맛집 #제주핫플 #제주맘 #제주카페 #재주도카페#제주도핫플#제주도여행#제주도맛집#dessert#디저트#macaron#먹스타그램#jmt#배민찜등록해주세요#제주도마카롱#어머이건사야돼#배민주문,2021-12-08,11,,"['#나지금제주', '#제주마카롱', '#jejumacaron', '#제주뚱타롱', '#인생마카롱', '#뚱카롱', '#마카롱맛집', '#제주맛집', '#제주여행', '#제주도여행', '#제주공항맛집', '#노형동맛집', '#연동맛집', '#제주핫플', '#제주맘', '#제주카페', '#재주도카페', '#제주도핫플', '#제주도여행', '#제주도맛집', '#dessert', '#디저트', '#macaron', '#먹스타그램', '#jmt', '#배민찜등록해주세요', '#제주도마카롱', '#어머이건사야돼', '#배민주문']"
#제주맛집 #제주맛집추천#탄탄면공방제주점 #제주도민맛집 #제주도맛집#이도동맛집,2021-12-08,저 좋아요를 눌러보세,,"['#제주맛집', '#제주맛집추천', '#탄탄면공방제주점', '#제주도민맛집', '#제주도맛집', '#이도동맛집']"
"포항 독수리 바위로 출발,,용신님전 빌고 용장군님 합의받고 가는길~이토록 맑을 수 있을까여기 다 내려놓고 가라고 다시 시작하는 마음으로 가라고 얘기하시는 듯 고요함과 편안함을 주신다 ~👉👉👉상담문의 💜010 8327 9206💜",2021-12-08,7,,[]
도너츄 먹고싶다 🤤🍩,2021-12-07,120,카페 노티드 제주 애월 - Cafe Knotted Jeju Aewol,[]
"#그루브제주 @groov.jeju 🗺 제주시 한림읍 한림로 333 (협재)⏰ 10:00 - 22:00 📌 연중무휴 퇴근하고 주영이랑 어디갈까 하다가 궁금했던 그루브 !가보고 싶은 맛집, 카페들이 왜 이리 많을까요오 ~ 👼🏻타르틴 먹으러 간 거 였는데 런치 메뉴라 하셨어요 🥲그래서 치킨&크로플이랑 알로하 그릭요거트볼 주문했어요 •ᴗ•치킨 크로플은 또 처음이었단 말이죠 ? 생소했는데 메이플 시럽뿌려서 먹으니 조합이 생각보다 좋더라구요 ?? 그릭 요거트볼은 양이 적어서 쪼꼼 아쉬웠지만 카야잼,그래놀라, 카카오닙스 등등 다양하게 들어가서 맛나요 ! 😜가격대는 살짝 있는 편이었는데 좋았어요 ! 아마 또 갈 듯 ? 3층으로 되어있는데 공간도 넓찍하고, 예쁘게 꾸며져있어요 - 엘베에 그릇 놔둘 수 있는 테이블을 배치한 쎈쓰 .. ♡̷̷̷1층에 와인샵도 있고, 요가•필테 클래스도 종종 하시더라구요.관심 있으신 분들은 참고하시면 좋을 것 같습니다 ! ˃̶͈̑◡˂̶͈̑",2021-12-07,mpany_님 여러 명이 좋아합니,GROOV JEJU,['#그루브제주']
✨,2021-12-03,hoon1216님 여러 명이 좋아합니,Jeju-do,[]
.앗싸 내일 아침은 베이글❤️솔티드캬라멜 크림치즈랑 플레인베이글이랑 쑥베이글 샀드아🥯🥯#블루메베이글 #제주맛집,2021-12-08,24,블루메베이글,"['#블루메베이글', '#제주맛집']"
🌿ｓｏｍｏｓｏ 인센스스틱 판매 🌿손님분들께서 소모소에서 항상 피우는인센스 스틱 문의를 너무 많이 주셔서 판매를 시작하게 되었습니다 🤍입문자를 위한 𝗺𝗶𝗻𝗶 𝘀𝗶𝘇𝗲와 인센스 스틱 𝗵𝗼𝗹𝗱𝗲𝗿 도 있구요 ! 국내에 희소한 향들 위주로 좋은 가격으로 마련해두었으니 구경하러 오세용 🦭,2021-12-08,10,소모소,[]
"👉 광주 풍암동 생고기 맛집 1등한우식육식당,매일 도축으로 신선도가 좋다하여 방문함!생고기와 생차돌이 쫄깃하고 부드러웠음!구이류도 평타이상은함!식육식당인지라 가격도 무난함!인테리어 일반적식육식당느낌!직원교육 중상!주차시설 눈치껏골목길!생고기매니아들이 꼭 가볼만한,..🦴주소: 광주 서구 풍암동1 1등한우식육식당",2021-12-08,44,풍암동,[]
안녕하세요 나지금제주입니다주말에 아이들과 함께 도넛만들기했어요 ㅎㅎ산나하면서 애들이 또하고 싶다고 난리이네요 ㅎㅎ급하게 하느라고 도넛은 사와서 만들기놀이를 했어요 ㅎㅎ 제미있는 프로그램 만들어볼게요 ㅎㅎ오늘도 행복한 하루 되세요 ㅎㅎ가격 문의는 문자나 전화가 빨라요~^^연락처 010-5146-2022 입니다#나지금제주 #제주마카롱 #jejumacaron #제주뚱타롱 #인생마카롱 #뚱카롱 #마카롱맛집 #제주맛집 #제주여행 #제주도여행 #제주공항맛집 #노형동맛집 #연동맛집 #제주핫플 #제주맘 #제주카페 #재주도카페#제주도핫플#제주도여행#제주도맛집#dessert#디저트#macaron#먹스타그램#jmt#배민찜등록해주세요#제주도마카롱#어머이건사야돼#배민주문,2021-12-08,7,,"['#나지금제주', '#제주마카롱', '#jejumacaron', '#제주뚱타롱', '#인생마카롱', '#뚱카롱', '#마카롱맛집', '#제주맛집', '#제주여행', '#제주도여행', '#제주공항맛집', '#노형동맛집', '#연동맛집', '#제주핫플', '#제주맘', '#제주카페', '#재주도카페', '#제주도핫플', '#제주도여행', '#제주도맛집', '#dessert', '#디저트', '#macaron', '#먹스타그램', '#jmt', '#배민찜등록해주세요', '#제주도마카롱', '#어머이건사야돼', '#배민주문']"
"❤️ 다오라민포 크리스마스 이벤트 ❤️다오라민포에서 크리스마스 선물 쏜다 !!!!!2021년의 마지막 12월 모두 행복한 일들만가득 하시길 바래요 🙏참여 방법 :  1. 본 계정 팔로우하기 2. @daora_minpho 태그 후 스토리 또는피드에 본 게시물 캡쳐후 올리기3. 참여 완료 댓글 달기 ☆ 이벤트 제품 :4인가족식사권(사용기간~12월31일이벤트 기간 : 12/8~11일까지당첨자발표 : 12월12일 추첨, 인스타에 동영상으로 발표다오라민포와 함께하는 따듯한 연말 보내시길소망합니다 ❤️#제주맛집#제주도맛집#제주쌀국수 #제주여행 #제주줌마 #쌀국수 #쌀국수맛집#다오라민포 #일도이동맛집 #베라체맛집#제주쌀국수전문점#제주신상맛집#크리스마스이벤트#참여하기",2021-12-08,30,,"['#제주맛집', '#제주도맛집', '#제주쌀국수', '#제주여행', '#제주줌마', '#쌀국수', '#쌀국수맛집', '#다오라민포', '#일도이동맛집', '#베라체맛집', '#제주쌀국수전문점', '#제주신상맛집', '#크리스마스이벤트', '#참여하기']"
제주산 돼지 생등심으로 만든 돈까스..맛집이라는 추천으로 방문했는데 역쉬~모든 일하시는 분들이 엄청 친절하시고 돈까스 리필도 되네~~#제주여행 #제주도 #제주맛집 #제주맛집추천 #데미안돈까스 #여행 #휴가,2021-12-08,3,데미안,"['#제주여행', '#제주도', '#제주맛집', '#제주맛집추천', '#데미안돈까스', '#여행', '#휴가']"
"함덕해수욕장에서 차타고 1-2분거리 한번에 다섯가지를 먹을 수 있는 곳후식으로 우도땅콩아이스림까지 !!메뉴 : 안녕제주한상, 한라산을 품다, 뿔소라전복비빔밥, 뿔소라국수, 전복죽, 어린이한상위치 : 함덕 18길19영업시간 : 오전10시~오후7시20분함덕 맛집 안녕제주 많은 방문 부탁드립니다~ㅎㅎ#제주도 #제주도핫플 #제주핫플 #제주맛집 #제주도맛집 #제주도현지인맛집 #제주현지인맛집 #제주현지인추천맛집 #함덕 #함덕맛집 #함덕해수욕장근처맛집 #함덕해변 #함덕해수욕장맛집 #함덕카페 #함덕소노벨리조트 #제주도여행 #제주도민맛집 #흑돼지 #우도땅콩아이스크림 #먹방 #함덕맛집탐방 #혼밥스타그램 #안녕제주 #함덕혼밥 #함덕해수욕장 #함덕현지인맛집 #함덕맛집추천 #제주함덕맛집 #함덕전복죽 #함덕어린이메뉴",2021-12-08,1,,"['#제주도', '#제주도핫플', '#제주핫플', '#제주맛집', '#제주도맛집', '#제주도현지인맛집', '#제주현지인맛집', '#제주현지인추천맛집', '#함덕', '#함덕맛집', '#함덕해수욕장근처맛집', '#함덕해변', '#함덕해수욕장맛집', '#함덕카페', '#함덕소노벨리조트', '#제주도여행', '#제주도민맛집', '#흑돼지', '#우도땅콩아이스크림', '#먹방', '#함덕맛집탐방', '#혼밥스타그램', '#안녕제주', '#함덕혼밥', '#함덕해수욕장', '#함덕현지인맛집', '#함덕맛집추천', '#제주함덕맛집', '#함덕전복죽', '#함덕어린이메뉴']"
